sample_id,iou,dice,precision,recall,pseudo_area,gt_area,area_ratio
goose_039,0.6803917855851824,0.8098013706348149,0.686468958022682,0.9871557930940981,0.19680224609375,0.1368564453125,1.43801956600852
goose_040,0.700025957331092,0.823547375041353,0.7004675266848895,0.9991002831461864,0.157912109375,0.1107119140625,1.42633347740564
goose_041,0.5969633786381109,0.7476231285243382,0.6095859354293212,0.9664760039313336,0.22291162109375,0.14059716796875,1.585463095126466
goose_042,0.9216804566528902,0.9592442421548462,0.9533197390433831,0.9652428426140403,0.290697265625,0.2871064453125,1.0125069303428265
goose_043,0.7891721454447873,0.8821645781307416,0.7937159821870361,0.9927981050013784,0.1085498046875,0.08678271484375,1.2508228727683972
goose_044,0.9159055425164896,0.9561072006853456,0.9629082887667813,0.9494015119064139,0.31919140625,0.323732421875,0.9859729353065743
goose_045,0.13650411347472421,0.2402175440568875,0.21636776976668826,0.2699764982373678,0.192875,0.154576171875,1.2477667007821285
goose_046,0.9262933711589352,0.9617365506497486,0.9535742019346017,0.9700398409795385,0.4627890625,0.45493359375,1.0172672866060466
goose_047,0.7555457031910952,0.8607531000961384,0.8796938668635069,0.842610772721844,0.1958017578125,0.2044189453125,0.9578454556311956
goose_048,0.9483723021765715,0.9735021393161081,0.9633599619689344,0.9838601409229653,0.23623779296875,0.2313154296875,1.0212798743598728
goose_049,0.9254869168476224,0.9613016933533003,0.9306703008457943,0.9940180672949562,0.2189140625,0.204962890625,1.068066818498013
goose_050,0.8263118551727626,0.9048967763444721,0.9510869213634334,0.8629853409615641,0.22643603515625,0.249552734375,0.9073674777531677
goose_051,0.9061551161378473,0.9507674464330603,0.9649881525566733,0.9369597849441267,0.1932939453125,0.199076171875,0.9709547028755874
goose_052,0.9070912804889536,0.9512824999717759,0.9961401258449016,0.910290793300978,0.3304228515625,0.3615849609375,0.9138180158427929
goose_053,0.09579192708635305,0.17483597883597884,0.09581167822822688,0.9978526084097223,0.37890185546875,0.03638134765625,10.414728422069818
goose_054,0.5927589740710064,0.7443172303163313,0.6551313241646393,0.8616122989523689,0.1573515625,0.11964306640625,1.31517493847667
goose_055,0.0,0.0,0.0,0.0,0.20126611328125,0.0,0.0
goose_056,0.6875982368195318,0.8148838056567158,0.99169390075588,0.6915811180458759,0.273119140625,0.3916396484375,0.6973735721463499
goose_057,0.926759660723623,0.9619878178013803,0.9721302682736226,0.9520548189399152,0.402384765625,0.41086962890625,0.9793490132044146
goose_058,0.7333657900296703,0.8461754515382667,0.8964821818377815,0.8012147219808077,0.217419921875,0.24327197265625,0.8937318980934164
goose_059,0.722513187700486,0.8389058416034816,0.7269531682182427,0.9916175100900342,0.15446533203125,0.11323828125,1.3640734416502813
goose_060,0.9282597266035751,0.9627953265804147,0.9786048831859878,0.9474884619512719,0.2818984375,0.29115625,0.9682032843189867
goose_061,0.9489243359086904,0.973792895316536,0.9628945167111546,0.9849408015228646,0.415609375,0.406306640625,1.0228958462522053
goose_062,0.730551992188248,0.8442993859600597,0.7396078659417129,0.983516129448003,0.1007607421875,0.0757724609375,1.3297805157814697
goose_063,0.8885295242529557,0.9409749891036845,0.9869413839916513,0.8990997812552582,0.26435791015625,0.290185546875,0.9109961299007235
goose_064,0.6555687393598102,0.7919559288287978,0.8832584614934371,0.7177608989699303,0.26694921875,0.3285009765625,0.8126283871159534
goose_065,0.7971317602164252,0.8871155447393886,0.9741377027883341,0.814366176815619,0.27663037109375,0.33090283203125,0.8359867136695446
goose_066,0.11198720824229094,0.20141815915186326,0.11276555442226431,0.9419432577500274,0.335107421875,0.04011767578125,8.353111573617653
goose_067,0.9175550298008145,0.9570051607813573,0.9524312246320364,0.9616232404787678,0.238193359375,0.23591650390625,1.0096511071970395
goose_068,0.9239984456246183,0.960498120698477,0.9410392292847666,0.9807787493812902,0.388640625,0.3728935546875,1.0422293979462764
goose_069,0.9262519706122627,0.9617142354619909,0.954218691946543,0.9693284687394564,0.173474609375,0.1707705078125,1.0158347105547583
goose_070,0.8840475589322193,0.938455671929271,0.8881614750998497,0.9947878327664004,0.211744140625,0.18904833984375,1.1200528965237582
goose_071,0.3874097603963346,0.5584648046380547,0.4093813871826754,0.8783207055166432,0.365990234375,0.17058642578125,2.1454827527972498
goose_072,0.318523881194155,0.4831522367356375,0.4146851643627224,0.5786990031382684,0.1181171875,0.084640625,1.3955141222078642
goose_073,0.8954967275885592,0.9448676059998324,0.9536181917324111,0.9362761541719611,0.282966796875,0.2882080078125,0.9818144853875476
goose_074,0.7045141188062816,0.8266450961399748,0.8195814569319919,0.8338315511134025,0.238970703125,0.23488671875,1.0173870382997123
goose_075,0.700884113084512,0.824140936696123,0.727001650330066,0.9512424544815063,0.15621875,0.119392578125,1.3084460730586136
goose_076,0.9036315818348901,0.9493765395128497,0.981150023548509,0.9195964030107512,0.26229931640625,0.2798564453125,0.9372638036381655
goose_077,0.8954290024734962,0.9448299053195658,0.899748519319357,0.9946671343479419,0.166203125,0.1503427734375,1.105494605426402
goose_078,0.7327121749350611,0.8457402049045125,0.9311824549071784,0.7746599471891883,0.31120703125,0.37408740234375,0.8319099475155032
goose_079,0.0,0.0,0.0,0.0,0.158591796875,0.0,0.0
goose_080,0.9614396842983036,0.9803408098600335,0.9704208766848305,0.9904656466844528,0.2471357421875,0.24213427734375,1.0206557489448287
goose_081,0.9555947462838792,0.9772932230460826,0.9809994344235092,0.9736149103667748,0.31339013671875,0.31576708984375,0.9924724482016913
goose_082,0.6994561170128126,0.8231529016968895,0.7215393706603634,0.9580778678430611,0.2974658203125,0.22402490234375,1.32782479626332
goose_083,0.8553207777027806,0.9220192949726148,0.8578912171199287,0.9965091801848025,0.118283203125,0.10182958984375,1.1615798836713067
goose_084,0.946099571783423,0.972303355389374,0.9496534302970973,0.9960601136355823,0.223451171875,0.21304052734375,1.04886696752516
goose_085,0.7176340532860814,0.8356076219065919,0.7202093913712171,0.9950419168303682,0.121912109375,0.08823974609375,1.3816008632376946
goose_086,0.8187289216955614,0.9003308980562955,0.9866196468248448,0.82792170917305,0.2597529296875,0.30954296875,0.8391498302689198
goose_087,0.901657870516002,0.9482861081329453,0.9308188203598576,0.966421498233039,0.20298828125,0.19551025390625,1.038248773117219
goose_088,0.9093078561326458,0.9524999891578231,0.9656814120692809,0.9396735698357581,0.27762890625,0.28531298828125,0.9730678856313566
goose_089,0.9205356313491695,0.9586238508915312,0.9743847009872494,0.9433647540894939,0.2185087890625,0.22569384765625,0.9681645792813394
goose_090,0.7589232408575984,0.86294071648922,0.9126819189801632,0.8183410929359548,0.161177734375,0.1797587890625,0.896633400878999
goose_091,0.9353822255984358,0.9666123964832921,0.9519167435120538,0.9817689059555861,0.281697265625,0.2731318359375,1.0313600560626701
goose_092,0.9098680982885017,0.9528072636051313,0.9780628265940199,0.9288231683148482,0.324056640625,0.34123583984375,0.9496559352422762
goose_093,0.9165978686603201,0.9564842825386334,0.9658472166365755,0.9473011343767921,0.17119189453125,0.17454345703125,0.9807981200956738
goose_094,0.9769675082628483,0.9883495850888363,0.9807246693280135,0.996093993923512,0.23031787109375,0.22676416015625,1.0156713959342223
goose_095,0.7098645472951579,0.8303167036454387,0.7155871156661786,0.9888599337989528,0.166748046875,0.1206669921875,1.381886163333684
goose_096,0.951283469948531,0.9750335967060931,0.9669664040026592,0.9832365275504026,0.3099501953125,0.3048212890625,1.0168259450177326
goose_097,0.2652196805920207,0.41924684647320587,0.2665214745308795,0.9819166489248456,0.27038525390625,0.073390625,3.6841933681073025
goose_098,0.18099896219726472,0.306518410245702,0.18133621577105208,0.989829175095527,0.142294921875,0.026068359375,5.458530006743088
goose_099,0.09711883088234148,0.17704341252484948,0.09871707106817779,0.8571153396348427,0.3081328125,0.03548876953125,8.68254426879102
goose_100,0.157693823500532,0.2724275111423008,0.17643739051391488,0.5974895013658418,0.324447265625,0.09580859375,3.3864108941166875
goose_101,0.925885763857182,0.9615168056518673,0.9362087671106392,0.9882311375348741,0.084611328125,0.0801572265625,1.0555670618048025
goose_102,0.9170679156053427,0.9567401427359081,0.9230087845039879,0.9930304426311513,0.265693359375,0.24695849609375,1.0758623962227964
goose_103,0.9629850730939533,0.9811435515158016,0.9914560755841234,0.9710433482423152,0.36941455078125,0.37718017578125,0.9794113649162098
goose_104,0.9648890263997394,0.9821308108862543,0.9925986742958554,0.9718814298210304,0.4050029296875,0.41363623046875,0.9791282771060302
goose_105,0.7153116610248629,0.8340311294770527,0.736467809972479,0.9613910819831586,0.162517578125,0.12449560546875,1.3054081508587385
goose_106,0.3294051121016886,0.49556769280196933,0.3295926769488571,0.9982753780130751,0.405611328125,0.13391748046875,3.028815407109235
goose_107,0.7227340731906422,0.8390547147559234,0.9276285551807679,0.76592135201846,0.250720703125,0.30365478515625,0.8256767730368155
goose_108,0.9775599602658223,0.9886526627839081,0.9873030682258236,0.9900059520507588,0.32657373046875,0.32568212890625,1.002737643497647
goose_109,0.011259972031214904,0.022269193565722066,0.011259972031214904,1.0,0.269552734375,0.00303515625,88.8101673101673
goose_110,0.719849557386824,0.8371075880387803,0.722686960285617,0.9945754119138149,0.15905810546875,0.115576171875,1.3762188424165611
goose_111,0.9652211166354605,0.9823028141362116,0.9827777624492681,0.9818283246592154,0.37163525390625,0.37199462890625,0.9990339242234313
goose_112,0.8845833648679331,0.9387574796192923,0.9304744719244241,0.9471892811799346,0.147203125,0.14460546875,1.0179637483454442
goose_113,0.8239888051373863,0.903502042135968,0.9485915757098383,0.8625044974686286,0.260361328125,0.28634814453125,0.9092474775808649
goose_114,0.6304666598065446,0.7733573158513399,0.6546651766832434,0.9446186065036681,0.10967333984375,0.0760087890625,1.4429033957318875
goose_115,0.8028364583848678,0.89063703438094,0.8238654825083938,0.9691863590213214,0.144265625,0.12263427734375,1.1763890824391312
goose_116,0.8562453149511983,0.92255620316403,0.9261574983491178,0.9189828062405135,0.17524365234375,0.17661181640625,0.9922532699660769
goose_117,0.8767882787078948,0.9343496958661036,0.9030705860325782,0.9678733394870972,0.0260791015625,0.0243330078125,1.0717582373479952
goose_118,0.5692976764306019,0.7255445349609904,0.588077113355995,0.946886282168232,0.122384765625,0.0760087890625,1.6101396579856875
goose_119,0.0,0.0,0.0,0.0,0.4149375,0.0,0.0
goose_120,0.0,0.0,0.0,0.0,0.34501953125,0.0,0.0
goose_121,0.8879782722637823,0.9406657749287031,0.9592286091745638,0.9228077511361511,0.341509765625,0.35498828125,0.9620310969772331
goose_122,0.6704777083528177,0.8027376899437292,0.9641946466998791,0.6875976376452657,0.2650234375,0.37163330078125,0.7131315652899403
goose_123,0.8804470429968438,0.9364231194659828,0.952204373680323,0.9211564348431754,0.261775390625,0.2705986328125,0.9673936187489398
goose_124,0.0,0.0,0.0,0.0,0.32311083984375,0.0,0.0
goose_125,0.8021577095886594,0.8902192136910715,0.8225378018455605,0.9700374334647804,0.10937353515625,0.09274267578125,1.1793226174994866
goose_126,0.9337329318983778,0.965731013311871,0.9432582471860087,0.9893007237917347,0.17547119140625,0.1673046875,1.0488121643707682
goose_127,0.48654901599278716,0.6546020491195804,0.48669674424462694,0.9993765413283826,0.217103515625,0.1057294921875,2.053386535139978
goose_128,0.800668809204106,0.8893015807365496,0.9444821915436881,0.8402128237062817,0.225654296875,0.25365771484375,0.8896015522886825
goose_129,0.9243805825242718,0.9607045414184466,0.9609062136674849,0.9605029538044355,0.3023828125,0.302509765625,0.9995803337960423
goose_130,0.776547642432576,0.8742210159579751,0.8571465855592696,0.8919895204826929,0.24321533203125,0.23371484375,1.0406499139242198
goose_131,0.0,0.0,0.0,0.0,0.05522021484375,0.0,0.0
goose_132,0.25825944937004197,0.41050269799180406,0.258347855853613,0.9986767315268714,0.18828515625,0.04870751953125,3.865628101410484
goose_133,0.8883382325923204,0.940867708188914,0.9479532221067697,0.9338873303364059,0.298869140625,0.30337060546875,0.9851618292523937
goose_134,0.8241646925689511,0.9036077673538226,0.9757002204865781,0.8414358298527441,0.28501416015625,0.33049267578125,0.8623917594618592
goose_135,0.9342186769469148,0.9659907518022118,0.9515761893627849,0.9808487374556306,0.28401171875,0.27553564453125,1.030762169566735
goose_136,0.0,0.0,0.0,0.0,0.138130859375,0.0,0.0
goose_137,0.21715380390935396,0.35682229018531864,0.21728890930223838,0.997144869637221,0.416734375,0.09081103515625,4.589027911453321
goose_138,0.9555496157877273,0.9772696208506234,0.970452506174672,0.9841831891290787,0.36514306640625,0.360048828125,1.0141487428462936
goose_139,0.9260321151038889,0.9615957157120814,0.9548240369651559,0.9684641309581127,0.1625263671875,0.1602373046875,1.014285453093861
goose_140,0.6939802447661055,0.819348687105765,0.7841753423474016,0.8578255322165252,0.09042578125,0.082662109375,1.0939205632871016
goose_141,0.7405523215815631,0.8509394545619356,0.7445064977701379,0.992879209752162,0.2647392578125,0.198513671875,1.3336071783468946
goose_142,0.9552585789369832,0.9771173892062187,0.9603231565469857,0.9945094758230184,0.2707666015625,0.261458984375,1.0355987659393278
goose_143,0.0,0.0,0.0,0.0,0.1324052734375,0.0,0.0
goose_144,0.8587873697646206,0.9240297020883774,0.9788063337393422,0.8750590472684887,0.14231201171875,0.1591845703125,0.8940063188245759
goose_145,0.40584302141729245,0.5773660575675713,0.406424952238558,0.9964843680390615,0.4702734375,0.19180517578125,2.4518287141340624
goose_146,0.0,0.0,0.0,0.0,0.01696630859375,0.00170849609375,9.930551586167477
goose_147,0.24223589611322718,0.3899998331575308,0.24298907820816085,0.9873656544797484,0.211375,0.05201904296875,4.063415778852021
goose_148,0.8986493570292444,0.9466196100951807,0.9801715265866209,0.9152886762749717,0.2989013671875,0.32008984375,0.9338045958776222
goose_149,0.38762417331563914,0.5586875477809471,0.3895729849886111,0.9872590645288044,0.355849609375,0.14041845703125,2.534208229448113
goose_150,0.9533116591928251,0.9760978538230463,0.9553916711045797,0.9977214488863024,0.21729931640625,0.208080078125,1.0443062034786037
goose_151,0.13156786691242287,0.23254083252013288,0.13362049434740253,0.8954490245198512,0.17241796875,0.025728515625,6.701434752903667
goose_152,0.3632060881229686,0.532870402043283,0.5849563414976068,0.4893017782207741,0.19505078125,0.233181640625,0.8364757222189649
goose_153,0.6451385016438197,0.7842968856411765,0.6469200897420944,0.9957493657050377,0.284669921875,0.18494482421875,1.5392154015529336
goose_154,0.8131317285053744,0.8969361858508387,0.9921133956619425,0.8184218649156775,0.28708935546875,0.348017578125,0.8249277436372309
goose_155,0.8780518346432044,0.9350666669006164,0.8827965040386437,0.9939161994710711,0.294759765625,0.2618056640625,1.125872378202761
goose_156,0.879274722256817,0.935759643700095,0.9801579108494294,0.8952092985450703,0.274333984375,0.3003662109375,0.9133317077135659
goose_157,0.5331792709362949,0.6955211057747845,0.53371813545431,0.998109952331886,0.459939453125,0.24594287109375,1.8701068710777045
goose_158,0.00939456547782574,0.018614258089211237,0.009437314756940944,0.6746846846846847,0.3874765625,0.005419921875,71.49117117117117
goose_159,0.2424146743075679,0.39023150534288775,0.2424146743075679,1.0,0.1654677734375,0.04011181640625,4.125162813911308
goose_160,0.0,0.0,0.0,0.0,0.202916015625,0.00063623046875,318.93476592478896
goose_161,0.9630774863801331,0.9811915149167386,0.9726184090761328,0.9899170993670271,0.240328125,0.23612841796875,1.0177856908006973
goose_162,0.8724208296005574,0.9318640508679563,0.9443066663844836,0.919745070150683,0.25378759765625,0.26056494140625,0.9739898095521863
goose_163,0.6026279788277927,0.7520497417854539,0.6049901012788765,0.9935627533538761,0.306818359375,0.18682470703125,1.6422793550730888
goose_164,0.9629827163471958,0.9811423282820912,0.9768899731007545,0.9854318659129961,0.25540185546875,0.25318798828125,1.0087439661041138
goose_165,0.8346211186704909,0.9098566566979478,0.9497997674719029,0.8731375188029451,0.17009033203125,0.1850244140625,0.9192858839363471
goose_166,0.2244254151367696,0.3665807853419982,0.22444879848743596,0.9995360022634036,0.38428125,0.08629150390625,4.453291837600792
goose_167,0.2143499770490131,0.35302833795888744,0.214350414342662,0.9999904825354525,0.478685546875,0.102607421875,4.66521366707909
goose_168,0.8388203851059952,0.9123461887852011,0.8398807946444474,0.9984970871379582,0.11239794921875,0.09454296875,1.1888557203652441
goose_169,0.6443348713773033,0.7837027391356179,0.7110882574169113,0.8728343063039509,0.293419921875,0.2390458984375,1.227462691445076
goose_170,0.5775374556497219,0.7322012590970252,0.5778019525173044,0.9992080144068272,0.3465078125,0.20037158203125,1.7293261299197538
goose_171,0.10134943340381898,0.18404591736264755,0.10234006647257363,0.9128174192807078,0.15161328125,0.016998046875,8.919453062162473
goose_172,0.3027405566401695,0.46477490103010527,0.3040773876449613,0.9856860209828441,0.36479296875,0.1125361328125,3.241563039648724
goose_173,0.869930296255896,0.9304414159155887,0.891077377687919,0.9734440668872396,0.238607421875,0.21841796875,1.0924349459000269
goose_174,0.6759583162627504,0.8066528978716869,0.9511888659763336,0.7002481200552829,0.264251953125,0.35894921875,0.7361819982370417
goose_175,0.9246237251649787,0.9608358382734994,0.9441994450350457,0.9780689986631421,0.21679296875,0.20928564453125,1.0358711856972542
goose_176,0.932735834124723,0.9651974342858196,0.952469654603934,0.9782699817809817,0.362525390625,0.35296435546875,1.0270878206484975
goose_177,0.810349937816966,0.8952412137447161,0.945990165804262,0.8496600254239141,0.280828125,0.3126669921875,0.8981700403846694
goose_178,0.2452637558837851,0.39391454978904,0.24530357142857143,0.9993386549564505,0.30078125,0.07383154296875,4.073885468265359
goose_179,0.8918475644468363,0.942832373186057,0.9437034655344733,0.941962887490865,0.252091796875,0.2525576171875,0.9981555879498412
goose_180,0.8913298386707696,0.942542987950952,0.9785395173176124,0.9091008283983159,0.21203125,0.2282265625,0.9290384417896143
goose_181,0.9656115037734009,0.9825049374402911,0.9731759416909099,0.9920145223632094,0.437056640625,0.4287568359375,1.0193578364047584
goose_182,0.883174797042496,0.9379636966568495,0.9930423009481247,0.8886738379874013,0.25173046875,0.28129443359375,0.8949002848508308
goose_183,0.6766741434654084,0.8071623769026876,0.7998588914357956,0.8146004672175521,0.305892578125,0.30035693359375,1.018430220554646
goose_184,0.5986691748130026,0.7489594273099428,0.6596443936021806,0.8662483855854158,0.25866357421875,0.19697119140625,1.3132051056403495
goose_185,0.93529807579527,0.9665674631655168,0.9375262988539887,0.9974653209825337,0.236724609375,0.22249951171875,1.0639331634769214
goose_186,0.8770784076452884,0.934514407147802,0.9719213313161876,0.8998801745554934,0.355029296875,0.38345166015625,0.925877584492219
goose_187,0.4344537318881427,0.6057410179640719,0.4386881691286082,0.9782653369598066,0.1801513671875,0.0807861328125,2.229978845572681
goose_188,0.7550167318446788,0.8604097250412981,0.7570931015555593,0.9963807037892766,0.345158203125,0.26226611328125,1.3160609992906627
goose_189,0.3309604932617053,0.49732579582529934,0.3321059685364245,0.9896859251824436,0.27834765625,0.093404296875,2.980030529243251
goose_190,0.0,0.0,0.0,0.0,0.222697265625,0.0,0.0
goose_191,0.8608631719574467,0.9252299523472244,0.9701123061922492,0.884316931082917,0.09665087890625,0.10602783203125,0.9115613990651408
goose_192,0.9212838748063495,0.9590294145358481,0.9483247243985301,0.9699785328780866,0.3380390625,0.33049267578125,1.0228337487386403
goose_193,0.7709169252937265,0.8706415465150757,0.9355823166220524,0.8141309739278279,0.29039453125,0.33371533203125,0.8701863635765068
goose_194,0.8534369438014029,0.9209236350398865,0.8619836134914542,0.9885155558749422,0.124673828125,0.10871533203125,1.146791586757632
goose_195,0.9540695322645888,0.976494967565365,0.979952066896419,0.9730621745682261,0.334939453125,0.33731103515625,0.9929691537362499
goose_196,0.6888784985069404,0.8157821881395803,0.6908304279287054,0.995915185143715,0.169740234375,0.11774267578125,1.4416203237163936
goose_197,0.6248190192416644,0.7690936797789085,0.6294993939735604,0.9882403699360577,0.13858203125,0.088275390625,1.5698829568334178
goose_198,0.8272714893056651,0.9054718952792455,0.9723470531020303,0.8472037258114199,0.27761083984375,0.31861767578125,0.8712976741263607
goose_199,0.8162471842226076,0.898828299708532,0.9912931317137711,0.8221414281778214,0.33805029296875,0.4076025390625,0.8293625789139524
goose_200,0.04709120110278818,0.08994670388442211,0.04709120110278818,1.0,0.300375,0.01414501953125,21.2353895543512
goose_201,0.6936837827926937,0.8191420262038376,0.7064404453102132,0.9746289024424207,0.04837744140625,0.0350654296875,1.3796334976466986
goose_202,0.30735597919512936,0.4701947810486205,0.30765294655900344,0.9968692802595605,0.4866640625,0.15019384765625,3.240239664235997
goose_203,0.685867143382811,0.8136668966767694,0.9943022396209614,0.6885734439652978,0.23249609375,0.33572509765625,0.6925192527251968
goose_204,0.9541562949198892,0.9765404102019434,0.9701283979838451,0.9830377460718801,0.34244873046875,0.33795166015625,1.0133068448618385
goose_205,0.04896460302571966,0.09335797010591612,0.04896460302571966,1.0,0.14107568359375,0.00690771484375,20.422916519403408
goose_206,0.6113537849206061,0.7588076444065677,0.6774233455188752,0.8624166755257365,0.1578779296875,0.12401220703125,1.2730837831772168
goose_207,0.9218086216123873,0.9593136499085895,0.9253311398982602,0.9958873143738199,0.32174609375,0.298951171875,1.076249648837407
goose_208,0.7621233216291657,0.8650056579746609,0.9802218728162124,0.7740259131116151,0.2794921875,0.353947265625,0.7896435843528068
goose_209,0.7443433273078601,0.8534367239007308,0.7692819755737484,0.9582650679755783,0.09095458984375,0.07301708984375,1.245661666856138
goose_210,0.29898070284519795,0.46033124616914045,0.29996048323360053,0.9891930634546825,0.17298828125,0.05245654296875,3.2977445988588023
goose_211,0.6737528183557855,0.8050804288026806,0.674977981595651,0.997313200096478,0.12862109375,0.08705029296875,1.4775492346266246
goose_212,0.769940366972477,0.8700184269930827,0.9154308901408758,0.828898634033601,0.1790556640625,0.197748046875,0.9054737424318746
goose_213,0.9483307168250085,0.9734802296505433,0.9774255219477609,0.9695666589637191,0.19282958984375,0.194392578125,0.9919596298566248
goose_214,0.7768530366641638,0.8744145077103457,0.7821078370484461,0.9914254608927238,0.13758642578125,0.1085380859375,1.267632689418137
goose_215,0.7900093700729968,0.8826874130170392,0.946008049073819,0.8273116674794789,0.290697265625,0.332404296875,0.8745292054221433
goose_216,0.6068604829443821,0.7553368688641616,0.6248781837885037,0.9546418213543435,0.250521484375,0.1639833984375,1.5277246767786847
goose_217,0.815643527860157,0.8984621874773415,0.8590696408043079,0.9416410366943829,0.19368359375,0.17669970703125,1.0961172319077266
goose_218,0.7362266077224614,0.8480766329093701,0.7421234539135162,0.9893224892966044,0.2514697265625,0.1886357421875,1.33309691814685
goose_219,0.42815409371288454,0.599590892324201,0.4338597121254768,0.9702001128619178,0.201232421875,0.08998828125,2.236206971393845
goose_220,0.4224930525108209,0.5940177377528626,0.9866166796894547,0.42492834253676537,0.12685595703125,0.29453955078125,0.4306924373815725
goose_221,0.9385405655757141,0.9682960287157913,0.9402950612213181,0.9980158589893134,0.21992919921875,0.20720947265625,1.0613858353068704
goose_222,0.020434143952994942,0.04004990243434311,0.020440519684068077,0.984965034965035,0.13458447265625,0.00279296875,48.186888111888116
goose_223,0.029056801414685245,0.05647268717283575,0.029056801414685245,1.0,0.34680859375,0.0100771484375,34.41535032464386
goose_224,0.9167081605222182,0.9565443288689873,0.9266213589973351,0.9884643674022947,0.167833984375,0.15733349609375,1.0667403225756396
goose_225,0.9380211272267599,0.9680195061330783,0.9438379019621526,0.9934727809959435,0.307876953125,0.2924951171875,1.0525883511677212
goose_226,0.9594869892416132,0.9793246849911126,0.9629634357540711,0.9962515160119476,0.2295029296875,0.22183447265625,1.0345683740648048
goose_227,0.7056704333147397,0.8274405413047639,0.9129156477676659,0.7566009746721059,0.15494921875,0.1869619140625,0.8287742427487216
goose_228,0.0015190572638556436,0.0030335064576917773,0.0015190572638556436,1.0,0.3818671875,0.000580078125,658.3030303030303
goose_229,0.9581981496279038,0.9786529006882989,0.9793462431613335,0.9779605392445859,0.148869140625,0.149080078125,0.9985850725150337
goose_230,0.529018527670378,0.6919713765357624,0.5314777135792133,0.9913293157649836,0.401248046875,0.21511962890625,1.865232145086423
goose_231,0.09322524011153568,0.17055083745052288,0.09326440930130042,0.9955152005293534,0.14178125,0.01328271484375,10.674116825350145
goose_232,0.4762325772946586,0.6451999293599138,0.991157401400504,0.47826458150331347,0.12418798828125,0.25736767578125,0.4825314131010132
goose_233,0.9467382423020004,0.9726405139937981,0.9593875122679938,0.9862647991952334,0.16865771484375,0.1640615234375,1.0280150477086174
goose_234,0.9211738691653197,0.9589698089798986,0.9582403373035348,0.9597003921401019,0.2288369140625,0.22848876953125,1.0015236833388539
goose_235,0.9117134862466926,0.9538181247407308,0.9915407629630406,0.9188605657640493,0.41894384765625,0.45208154296875,0.9266997385142294
