sample_id,model,iou,dice,precision,recall,pred_area,gt_area,area_ratio
goose_052,student_lisa100,0.8834681580111129,0.938129114902616,0.9075347969047443,0.9708581554187632,0.15800390625,0.1476982421875,1.0697751300886653
goose_052,student_lisa500,0.8260778631794178,0.9047564507913353,0.8313512944643233,0.992379812619427,0.176306640625,0.1476982421875,1.1936949148059746
goose_052,student_gt500,0.9539888079125456,0.9764526839144957,0.9836493431558042,0.969360565447657,0.145552734375,0.1476982421875,0.9854737078740834
goose_053,student_gs100,0.0931409992091228,0.17040985431249844,0.1627799829883754,0.1787901593398038,0.04133203125,0.037630859375,1.0983546997456792
goose_053,student_lisa100,0.14927473560282056,0.2597720649006046,0.15604161876293401,0.7748871126797114,0.18687109375,0.037630859375,4.965900243940416
goose_053,student_lisa500,0.3313316006196115,0.4977446647633202,0.3323511490250696,0.9908262832822962,0.1121875,0.037630859375,2.9812632999429076
goose_053,student_gt500,0.26633760945478435,0.4206423428732481,0.2792476739637019,0.8520916593138527,0.114826171875,0.037630859375,3.0513831940623866
goose_054,student_gs100,0.015949292824789615,0.031397812740129,0.42455919395465996,0.0163016933579425,0.011630859375,0.30291259765625,0.03839675030022648
goose_054,student_lisa100,0.7985992488855295,0.8880235543080177,0.912131893082445,0.8651568028499351,0.2873125,0.30291259765625,0.9484996735792639
goose_054,student_lisa500,0.8200984131118263,0.9011583189171647,0.955440483759103,0.8527125160187954,0.27034375,0.30291259765625,0.8924810393881021
goose_054,student_gt500,0.9181695559565017,0.9573393062206677,0.9797054694670914,0.9359715651269817,0.289390625,0.30291259765625,0.9553601508789181
goose_055,student_gs100,0.0,0.0,0.0,0.0,0.0,0.08652783203125,0.0
goose_055,student_lisa100,0.5435770317490022,0.7043082665373478,0.5436153893354605,0.9998702097523263,0.159150390625,0.08652783203125,1.8392971011630335
goose_055,student_lisa500,0.535318390956914,0.6973386030024268,0.5411604172118584,0.9802323809738783,0.156732421875,0.08652783203125,1.8113526965334716
goose_055,student_gt500,0.7418028264652209,0.8517644077666591,0.7494940226060408,0.9863550948315266,0.113873046875,0.08652783203125,1.3160279669768464
goose_056,student_gs100,0.1739735389324723,0.29638408901562024,1.0,0.1739735389324723,0.041515625,0.2386318359375,0.1739735389324723
goose_056,student_lisa100,0.7277585542662647,0.8424308506176956,0.8422327118630202,0.8426290826202432,0.238744140625,0.2386318359375,1.0004706190482036
goose_056,student_lisa500,0.7967179095755466,0.8868592062554347,0.9653757225433526,0.8201539538138558,0.202734375,0.2386318359375,0.8495696904963598
goose_056,student_gt500,0.8425778583806558,0.9145641846810781,0.9560901899864296,0.8764952385629341,0.218765625,0.2386318359375,0.916749536542546
